document_id,pid,source_filename,checksum_sha256,title,creator,date_text,document_type,archive_reference,page_count,ocr_status,ingestion_status,ingestion_error,chunk_count,ingestion_version,corpus_version,source_uri,source_path,authority_id,archive_record_id,archive_record_pid,asset_id,asset_pid,asset_id_or_asset_pid,metadata_source,access_level,rights_note,rights_owner,rights_holders,copyright_holder,copyright_holder_other,data_rights,data_rights_holder,image_rights,image_rights_holder,current_consent_status,current_consent_scope,consent_evidence_uri,location_repository,location_accession,location_box,box_title,location_note,language_codes,keywords,subjects,extent_number,extent_unit,date_qualifier,normalized_date,date_unknown,page_count_source,media_used_for_ml,use_for_ml,ml_pages,ml_page_scope,ml_annotation,ml_policy_status,ml_exclusion_reason,record_title,record_public_uri
doc_338541406157_fde8dc3a316d,338541406157,b4bff95f2c04ea13ae922d457cc02f4b837ce42484006e7a7bd1db46ee895f29.pdf,,Confidential minutes of a secondary education working party meeting,,Circa 1980,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/338541406157/master/b4bff95f2c04ea13ae922d457cc02f4b837ce42484006e7a7bd1db46ee895f29__pdf_master__v1.pdf,,120,127,873981573030,b4bff95f2c04ea13ae922d457cc02f4b837ce42484006e7a7bd1db46ee895f29,641989248061,b4bff95f2c04ea13ae922d457cc02f4b837ce42484006e7a7bd1db46ee895f29,archive_graphql.records_v1,,Royal College of Art,V&A,Royal College of Art,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20719,,Bruce Archer papers,"AAD/1989/9 Part 3 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Secondary Education Working Party', 'Confidential minutes', 'Bruce Archer', 'Design Council', 'Secondary education', 'Curriculum criteria', 'CDT', 'Course criteria', 'Sensibility', 'Skill', 'Problem solving', 'Knowledge', 'Communication', 'Holism', 'Responsibility', 'Evaluation', 'Design education policy', 'Committee records']",[],,Record,Circa,1980,False,,True,True,,all_pages,,eligible_unrestricted,,Bruce Archer collection,https://ddrarchive.org/id/record/873981573030
doc_338541406157_92fc6d9bc38e,338541406157,c6614b78f1365a675bd836d010918bc969d2c1ad072f606060a52f5aa8fc94e2.pdf,,Bruce Archer draft on product development and the designing and manufacturing process,,Circa 1979,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/338541406157/master/c6614b78f1365a675bd836d010918bc969d2c1ad072f606060a52f5aa8fc94e2__pdf_master__v1.pdf,,120,127,873981573030,c6614b78f1365a675bd836d010918bc969d2c1ad072f606060a52f5aa8fc94e2,023074909505,c6614b78f1365a675bd836d010918bc969d2c1ad072f606060a52f5aa8fc94e2,archive_graphql.records_v1,,Royal College of Art,V&A,Royal College of Art,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20718,,Bruce Archer papers,"AAD/1989/9 Part 2 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Product development draft', 'Bruce Archer', 'Designing and manufacturing process', 'Requirement-provision concept', 'Product development programme', 'Policy formulation', 'Preliminary research', 'Feasibility study', 'Prototype development', 'Trading study', 'Production planning', 'Market trials', 'User trials', 'Man-machine tests', 'Demand-pull development', 'Invention-push development']",[],,Item,Circa,1979,False,,True,True,,all_pages,,eligible_unrestricted,,Bruce Archer collection,https://ddrarchive.org/id/record/873981573030
doc_338541406157_72774d03522b,338541406157,cf66faa2e693ca4c11712fcfeca4544a8b1922f5e1f1841ce7d5afeb5df94e4a.pdf,,Overhead transparency of Bruce Archer’s Fig. 5 taxonomy diagram for 'Time for a revolution in art and design education',,Unknown,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/338541406157/master/cf66faa2e693ca4c11712fcfeca4544a8b1922f5e1f1841ce7d5afeb5df94e4a__pdf_master__v1.pdf,,120,127,873981573030,cf66faa2e693ca4c11712fcfeca4544a8b1922f5e1f1841ce7d5afeb5df94e4a,987235129265,cf66faa2e693ca4c11712fcfeca4544a8b1922f5e1f1841ce7d5afeb5df94e4a,archive_graphql.records_v1,,Royal College of Art,V&A,Royal College of Art,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,,,,V&A East Storehouse Art and Design Archives,,AU.AAD.20718,Bruce Archer papers,"AAD/1989/9 Part 2 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Overhead transparency', 'Taxonomy diagram', 'Time for a revolution in art and design education', 'Bruce Archer', 'Art education', 'Curriculum taxonomy', 'Humanities', 'Literacy', 'Judgemental knowledge', 'Science', 'Numeracy', 'Theoretical knowledge', 'Art', 'Craft', 'Music', 'Practical studies', 'Design', 'Modelling', 'Creative arts']",[],,Item,Unknown,,True,,True,True,,all_pages,,eligible_unrestricted,,Bruce Archer collection,https://ddrarchive.org/id/record/873981573030
doc_338541406157_1cb3d7b8e15f,338541406157,d669db9ecef5f9f6c779e199601e04eec3c112c677321259d6fd5c14c5be15a5.pdf,,Bruce Archer paper 'An introduction to design research',,February 1976,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/338541406157/master/d669db9ecef5f9f6c779e199601e04eec3c112c677321259d6fd5c14c5be15a5__pdf_master__v1.pdf,,120,127,873981573030,d669db9ecef5f9f6c779e199601e04eec3c112c677321259d6fd5c14c5be15a5,664446166051,d669db9ecef5f9f6c779e199601e04eec3c112c677321259d6fd5c14c5be15a5,archive_graphql.records_v1,,Royal College of Art,V&A,Royal College of Art,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,The Board and Trustees of the Victoria and Albert Museum,Royal College of Art,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20718,,Bruce Archer papers,"AAD/1989/9 Part 2 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Introduction to Design Research', 'Bruce Archer', 'Design activity', 'Design information', 'Design sensibility', 'Design scene', 'Design philosophy', 'Design technology', 'Systematic enquiry', 'Research methodology', 'Design knowledge', 'Cognitive processes', 'Design methods', 'Design practice']",[],,Item,,197602,False,,True,True,,all_pages,,eligible_unrestricted,,Bruce Archer collection,https://ddrarchive.org/id/record/873981573030
doc_372485250570_40c2af5811f5,372485250570,c25d8ac34f81eaece1370f2f888f26e64590e73180f4bba0707ed4327b85ff66.pdf,,Signed senate motion concerning appointment of Dean and implementation of the Archer report,,Estimated based on context 1982,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/372485250570/master/c25d8ac34f81eaece1370f2f888f26e64590e73180f4bba0707ed4327b85ff66__pdf_master__v1.pdf,,195,194,197049175170,c25d8ac34f81eaece1370f2f888f26e64590e73180f4bba0707ed4327b85ff66,527392013454,c25d8ac34f81eaece1370f2f888f26e64590e73180f4bba0707ed4327b85ff66,archive_graphql.records_v1,Internal,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20719,,RCA institutional history,"AAD/1989/9 Part 3 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['RCA institutional history', 'Senate', 'Council', 'Dean appointment', 'Archer Report', 'Bruce Archer', 'college governance', 'academic governance', 'Statute 10', 'Charter', 'Statutes and Ordinances', 'Selection Board', 'Academic restructuring', 'financial constraints', 'institutional policy', 'signed motion', '1982']",[],,Page,Estimated based on context,1982,False,,True,True,,all_pages,,eligible_unrestricted,,RCA institutional history,https://ddrarchive.org/id/record/197049175170
doc_372485250570_3e70ef2cdbe1,372485250570,e874cc7df6fb9b0b7f19b4dccc6a99d52c555658117b91ac6f4275c08d5d42d7.pdf,,Bruce Archer handwritten statement to the joint committee for the appointment of the next rector,,November 1980,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/372485250570/master/e874cc7df6fb9b0b7f19b4dccc6a99d52c555658117b91ac6f4275c08d5d42d7__pdf_master__v1.pdf,,195,194,197049175170,e874cc7df6fb9b0b7f19b4dccc6a99d52c555658117b91ac6f4275c08d5d42d7,061088583605,e874cc7df6fb9b0b7f19b4dccc6a99d52c555658117b91ac6f4275c08d5d42d7,archive_graphql.records_v1,Internal,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20717,,RCA institutional history,"AAD/1989/9 Part 1 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Bruce Archer', 'RCA institutional history', 'Joint Committee for the Appointment of the next Rector', 'rector appointment', 'college governance', 'academic leadership', 'institutional decision-making', 'selection committees', 'higher education administration', 'handwritten statement', 'Manuscript', 'November 1980']",[],,,,198011,False,,True,False,,,,excluded_use_for_ml_false,asset_marked_use_for_ml_false,RCA institutional history,https://ddrarchive.org/id/record/197049175170
doc_404613335296_abe79cd10b57,404613335296,326075798e9d480c7082904ec70a2797db1765ee693a16c0d055c8486d870d9b.pdf,,Biography,,April 1970,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/581013835776/master/326075798e9d480c7082904ec70a2797db1765ee693a16c0d055c8486d870d9b__pdf_master__v1.pdf,,130,126,451248821104,326075798e9d480c7082904ec70a2797db1765ee693a16c0d055c8486d870d9b,084230409963,326075798e9d480c7082904ec70a2797db1765ee693a16c0d055c8486d870d9b,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,31,KMA box 31,Kenneth Agnew archive,en-GB,"['Kenneth Agnew', 'Biography', 'Industrial Design Engineering', 'Misha Black', 'Bruce Archer', 'Nuffield Foundation', 'Hospital equipment design', 'Medical furniture', 'Hospital bed design', 'Nesbit-Evans hospital bed', 'Interdisciplinary design teams', 'Performance specifications', 'Design journalism']",[],,Box,,197004,False,,True,True,,all_pages,,eligible_unrestricted,,Kenneth Agnew collection,https://ddrarchive.org/id/record/451248821104
doc_404613335296_66486ed7d6f9,404613335296,4797fa4fa140c398261b2a43431661e757546c64ca9d5ca0ee5d3744c444a639.pdf,,Development of mobile toilets draft,,October 1976,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/581013835776/master/4797fa4fa140c398261b2a43431661e757546c64ca9d5ca0ee5d3744c444a639__pdf_master__v1.pdf,,130,126,451248821104,4797fa4fa140c398261b2a43431661e757546c64ca9d5ca0ee5d3744c444a639,876306954339,4797fa4fa140c398261b2a43431661e757546c64ca9d5ca0ee5d3744c444a639,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,31,KMA box 31,Kenneth Agnew archive,en-GB,"['Kenneth Agnew', 'Development of Mobile Toilets', 'Mobile toilets', 'Commode design', 'Elderly people', 'Disabled people', 'Bedpans', 'Nursing workflow', 'User requirements', 'Hospital equipment', 'Assistive technology', 'National Research Development Corporation', 'DHSS', 'King’s Fund']",[],,Box,,197610,False,,True,True,,all_pages,,eligible_unrestricted,,Kenneth Agnew collection,https://ddrarchive.org/id/record/451248821104
doc_404613335296_2ccc52ae1737,404613335296,657023d4f2860af7121535360c24456daf58d79834cc13e02c6faacc5d1c8cac.pdf,,Handwritten notes on the construction of a toilet,,December 1978,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/581013835776/master/657023d4f2860af7121535360c24456daf58d79834cc13e02c6faacc5d1c8cac__pdf_master__v1.pdf,,130,126,451248821104,657023d4f2860af7121535360c24456daf58d79834cc13e02c6faacc5d1c8cac,309955698309,657023d4f2860af7121535360c24456daf58d79834cc13e02c6faacc5d1c8cac,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,31,KMA box 31,Kenneth Agnew archive,en-GB,"['Kenneth Agnew', 'Handwritten notes', 'Construction of a toilet', 'Toilet design', 'Mobile toilet', 'Sanitary equipment', 'Assistive design', 'Healthcare design', 'Design development', 'Product design', 'December 1978']",[],,Box,,197812,False,,True,True,,all_pages,,eligible_unrestricted,,Kenneth Agnew collection,https://ddrarchive.org/id/record/451248821104
doc_404613335296_7f0abff6f7d4,404613335296,d5e31e794e954da2104c84bbb92104176a0110d62cf0569e70e6cb415134cc1e.pdf,,Termination of employment letter,,July 1978,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/581013835776/master/d5e31e794e954da2104c84bbb92104176a0110d62cf0569e70e6cb415134cc1e__pdf_master__v1.pdf,,130,126,451248821104,d5e31e794e954da2104c84bbb92104176a0110d62cf0569e70e6cb415134cc1e,868416524316,d5e31e794e954da2104c84bbb92104176a0110d62cf0569e70e6cb415134cc1e,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,31,KMA box 31,Kenneth Agnew archive,en-GB,"['Kenneth Agnew', 'Termination of employment letter', 'Employment correspondence', 'Personnel records', 'Administrative records', 'July 1978', 'Staff records']",[],,Box,,197807,False,,True,True,,all_pages,,eligible_unrestricted,,Kenneth Agnew collection,https://ddrarchive.org/id/record/451248821104
doc_413217298959_85ccf18fd324,413217298959,2d915fd74604f93b8d229427b02c6fdb862e1db8ff08b7671389c15fa8e66980.pdf,,"Job 181 | The analysis and synthesis of internal representations of an architectural design problem, DDR 181/62",,March 1979,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/413217298959/master/2d915fd74604f93b8d229427b02c6fdb862e1db8ff08b7671389c15fa8e66980__pdf_master__v1.pdf,,174,184,511010510951,2d915fd74604f93b8d229427b02c6fdb862e1db8ff08b7671389c15fa8e66980,073893702140,2d915fd74604f93b8d229427b02c6fdb862e1db8ff08b7671389c15fa8e66980,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,ACC-VA-TEST-174,Box VA-174,Job 181,,en-GB,"['Internal representations', 'Architectural design problem', 'Design problem structuring', 'Interactive graphic aids', 'Design synthesis', 'Design analysis', 'George Mallen', 'Bruce Archer', 'Science Research Council']",[],24,Report,,197903,False,,True,True,,all_pages,,eligible_unrestricted,,Job 181 | The analysis and synthesis of internal representations of an architectural design problem,https://ddrarchive.org/id/record/511010510951
doc_512813169945_c4c92a4138cc,512813169945,742b68b6377ac4e1e28a2d15b33e96d8990408c161a01db77dbc542a4f040d08.pdf,,The management of design course report,,Circa 1976,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/512813169945/master/742b68b6377ac4e1e28a2d15b33e96d8990408c161a01db77dbc542a4f040d08__pdf_master__v1.pdf,,150,138,130433286272,742b68b6377ac4e1e28a2d15b33e96d8990408c161a01db77dbc542a4f040d08,001660915510,742b68b6377ac4e1e28a2d15b33e96d8990408c161a01db77dbc542a4f040d08,archive_graphql.records_v1,Internal,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20719,,DDR short courses,"AAD/1989/9 Part 3 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['The management of design', 'Design management', 'Management learning and development', 'Management training', 'Design methods', 'Design methodology', 'Short courses', 'Professional education', 'Professional development', 'Continuing education', 'Course report', 'Course evaluation', 'Course programme', 'Design Council', 'Five-day course', 'Design management training', '1976']",[],,,Circa,1976,False,,True,True,,all_pages,,eligible_unrestricted,,Management learning and development,https://ddrarchive.org/id/record/130433286272
doc_521129471965_ac7a965d232a,521129471965,014a6a4252a32d57bbba1064638776ce544760adc1a2de5c6d26b5c6800700bd__pdf_master__v1.pdf,,Rector's report,,1975,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/014a6a4252a32d57bbba1064638776ce544760adc1a2de5c6d26b5c6800700bd__pdf_master__v1.pdf,,124,123,788065484899,014a6a4252a32d57bbba1064638776ce544760adc1a2de5c6d26b5c6800700bd,787670925538,014a6a4252a32d57bbba1064638776ce544760adc1a2de5c6d26b5c6800700bd,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Research and Development', 'L Bruce Archer', 'Computer program development', 'Building simulation models', 'Console design', 'Strathclyde Police', 'Ergonomics', 'Design/computer interaction']",[],,Report,,1975,False,,True,True,"19-20, 22-23","19-20, 22-23",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_26e48f4ee403,521129471965,09472f6e070663bdf9f03883775cfbd0045be963d7baaf1827f056ad3439bb37__pdf_master__v1.pdf,,Rector's report,,December 1976,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/09472f6e070663bdf9f03883775cfbd0045be963d7baaf1827f056ad3439bb37__pdf_master__v1.pdf,,124,123,788065484899,09472f6e070663bdf9f03883775cfbd0045be963d7baaf1827f056ad3439bb37,616870404126,09472f6e070663bdf9f03883775cfbd0045be963d7baaf1827f056ad3439bb37,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Bruce Archer', 'Design research growth', 'Student numbers', 'Research and Development', 'Externally funded projects', 'Computer system', 'Scholarly knowledge base', 'Design teaching', 'Nicholas Negroponte', 'Design in secondary schools']",[],,Report,,197612,False,,True,True,"4,9, 17-19","4, 9, 17-19",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_947374206fd4,521129471965,1743cb151134d784271501e09d84d62efa554ab5e5e803eea2f62b8d13a9c833__pdf_master__v1.pdf,,Rector's report,,December 1981,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/1743cb151134d784271501e09d84d62efa554ab5e5e803eea2f62b8d13a9c833__pdf_master__v1.pdf,,124,123,788065484899,1743cb151134d784271501e09d84d62efa554ab5e5e803eea2f62b8d13a9c833,468703944635,1743cb151134d784271501e09d84d62efa554ab5e5e803eea2f62b8d13a9c833,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Design Education Unit', 'Bruce Archer', 'Ken Baynes', 'Design Curriculum Studies', 'Art and the Built Environment', 'Schools Council', 'Classroom Action Research Network', 'Design education', 'Disabled access', 'Curriculum development', 'International design education']",[],,Report,,198112,False,,True,True,22-25,22-25,"""relevant_pages"": [12, 13],",eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_1ff812723a53,521129471965,190ba63d580cf153217270f1eef55adfa44bb34dee65710fac6d4a14122a0b3a__pdf_master__v1.pdf,,Rector's report,,December 1985,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/190ba63d580cf153217270f1eef55adfa44bb34dee65710fac6d4a14122a0b3a__pdf_master__v1.pdf,,124,123,788065484899,190ba63d580cf153217270f1eef55adfa44bb34dee65710fac6d4a14122a0b3a,208660726919,190ba63d580cf153217270f1eef55adfa44bb34dee65710fac6d4a14122a0b3a,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Department closure', 'Bruce Archer', 'Richard Langdon', 'Director of Research', 'Computing resources', 'Innovation Group', 'Design Research Institute', 'National Science Foundation', 'Design education', 'Academic restructuring']",[],,Report,,198512,False,,True,True,"10, 23-24","10, 23-24",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_44eb2a374c00,521129471965,1da2e231b8aaba9dea6cbec1406736fbb15adf59f68b0d7213a5017e51a4bba9__pdf_master__v1.pdf,,Rector's report,,December 1977,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/1da2e231b8aaba9dea6cbec1406736fbb15adf59f68b0d7213a5017e51a4bba9__pdf_master__v1.pdf,,124,123,788065484899,1da2e231b8aaba9dea6cbec1406736fbb15adf59f68b0d7213a5017e51a4bba9,170814315604,1da2e231b8aaba9dea6cbec1406736fbb15adf59f68b0d7213a5017e51a4bba9,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Bruce Archer', 'Taught courses', 'Intensive design exercises', 'Design workshops', 'Design Education Unit', 'Interdisciplinary students', 'Design/computer interaction', 'Computer-aided design']",[],,Report,,197712,False,,True,True,"4, 19-22","4, 19-22",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_de251f100ef5,521129471965,332289f9678ec9581960ebf373bb8b26613ca9bbe40a3ac08c8770f8bce1cafd__pdf_master__v1.pdf,,Rector's report,,July 1968,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/332289f9678ec9581960ebf373bb8b26613ca9bbe40a3ac08c8770f8bce1cafd__pdf_master__v1.pdf,,124,123,788065484899,332289f9678ec9581960ebf373bb8b26613ca9bbe40a3ac08c8770f8bce1cafd,471869484883,332289f9678ec9581960ebf373bb8b26613ca9bbe40a3ac08c8770f8bce1cafd,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Departmental activities', 'Design methods', 'RCA administration', '1960s design education']",[],,Report,,196807,False,,True,True,8-9,8-9,,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_f87a382bad1b,521129471965,3b3a30e3c154f8312ee00b220dd932a95b9e30c8ee958999f09fc24dfbedd5b1__pdf_master__v1.pdf,,Rector's report,,December 1979,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/3b3a30e3c154f8312ee00b220dd932a95b9e30c8ee958999f09fc24dfbedd5b1__pdf_master__v1.pdf,,124,123,788065484899,3b3a30e3c154f8312ee00b220dd932a95b9e30c8ee958999f09fc24dfbedd5b1,769172953867,3b3a30e3c154f8312ee00b220dd932a95b9e30c8ee958999f09fc24dfbedd5b1,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Bruce Archer', 'Transition to teaching department', 'Externally funded research', 'Computer-driven effects', 'Brian Reffin Smith', 'Research Fellow in Computing', 'Design Council']",[],,Report,,197912,False,,True,True,6-7,6-7,,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_d505803b82fd,521129471965,57f0c33fbce50c3c5298dddb0d5b5a808f221e73b5549ae1ec569ef082d8fe55__pdf_master__v1.pdf,,Rector's report,,December 1978,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/57f0c33fbce50c3c5298dddb0d5b5a808f221e73b5549ae1ec569ef082d8fe55__pdf_master__v1.pdf,,124,123,788065484899,57f0c33fbce50c3c5298dddb0d5b5a808f221e73b5549ae1ec569ef082d8fe55,164716629050,57f0c33fbce50c3c5298dddb0d5b5a808f221e73b5549ae1ec569ef082d8fe55,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Design Education Unit', 'Bruce Archer', 'Teaching department', 'Postgraduate students', 'Design research maturity', 'Design education', 'Computer-aided design', 'Modular heating systems', 'Viewdata']",[],,Report,,197812,False,,True,True,4-5,4-5,,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
